,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
152,Dr. Saurabh Singh,"MBBS, MS - Ophthalmology",20 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,0,0,₹699
153,Dr. Pankaj Jain,"MBBS, MS - Ophthalmology",46 Years Experience Overall  (43 years as specialist),Ophthalmologist,"Karol Bagh, Delhi",Delhi,0,0,₹1050
154,Dr. Rakesh Kumar,"MBBS, MS - Ophthalmology",17 Years Experience Overall  (14 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,97%,(101 votes),₹1000
155,Dr. Tyag Murti Sharma,"MBBS, MD - Ophthalmology",34 Years Experience Overall  (30 years as specialist),Ophthalmologist,"Janakpuri, Delhi",Delhi,99%,(145 votes),₹900
156,Dr. Neeraj Wadhwa,"MD - Ophthalmology, MBBS",22 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Malviya Nagar, Delhi",Delhi,87%,(993 votes),₹650
157,Dr. Amanjot Singh,"MS - Ophthalmology, MBBS",34 Years Experience Overall  (27 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1000
158,Dr. Vishal Nigam,"MBBS, DNB - Ophthalmology",21 Years Experience Overall  (14 years as specialist),Ophthalmologist,"Neb Sarai, Delhi",Delhi,98%,(141 votes),₹600
159,Dr. Mukesh Taneja,"MBBS, DO, DNB - Ophthalmology",31 Years Experience Overall  (26 years as specialist),Ophthalmologist,"Bali Nagar, Delhi",Delhi,0,0,₹600
160,Dr. Gaurav Garg,"MBBS, MD - Ophthalmology",7 Years Experience Overall  (4 years as specialist),Ophthalmologist,"Mayur Vihar Ph-I, Delhi",Delhi,0,0,₹600
161,Dr. Sanjiv Gupta,"MBBS, MS - Ophthalmology",28 Years Experience Overall  (24 years as specialist),Ophthalmologist,"Safdarjung Development Area, Delhi",Delhi,95%,(407 votes),₹1000
162,Dr. Neha Midha,"MD - Ophthalmology, MBBS",8 Years Experience Overall,Ophthalmologist,"Rohini Sector 3, Delhi",Delhi,100%,(12 votes),₹500
163,Dr. SK Khanna,"MBBS, MS - Ophthalmology",47 Years Experience Overall  (42 years as specialist),Ophthalmologist,"Patel Nagar West, Delhi",Delhi,99%,(119 votes),₹800
164,Dr. Ashwini Jain,"MBBS, DOMS",28 Years Experience Overall  (21 years as specialist),Ophthalmologist,"Shahdara, Delhi",Delhi,81%,(21 votes),₹400
165,Dr. Yogesh Solanki,"MBBS, DO",26 Years Experience Overall  (23 years as specialist),Ophthalmologist,"Rohini, Delhi",Delhi,83%,(12 votes),₹500
166,Dr. Alaka Priyadarsini Dash,"MBBS, DNB - Ophthalmology",17 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Dwarka Sector 17, Delhi",Delhi,99%,(141 votes),₹600
167,Dr. Priyanka Singh,"MBBS, MS - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology)",11 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Saket, Delhi",Delhi,0,0,₹700
168,Dr. Ankita Sharma,"MBBS, MS - Ophthalmology",14 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Vikas Puri, Delhi",Delhi,0,0,₹500
169,Dr. Medha Rajyan,"MBBS, MS - Ophthalmology",12 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Janakpuri, Delhi",Delhi,100%,(13 votes),₹500
170,Dr. Prateek Kakkar,"MBBS, MD - Ophthalmology",12 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Ashok Vihar Phase 1, Delhi",Delhi,0,0,₹600
171,Dr. Abhishek Sharma,"MBBS, MS - Ophthalmology",17 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Dwarka, Delhi",Delhi,98%,(373 votes),₹700
172,Dr. Vaibhav Khanna,"MBBS, DO, DNB - Ophthalmology",7 Years Experience Overall  (6 years as specialist),Ophthalmologist,"Patel Nagar West, Delhi",Delhi,0,0,₹600
173,Dr. Sangeeta Mutreja,"MBBS, DO",37 Years Experience Overall,Ophthalmologist,"Dwarka, Delhi",Delhi,89%,(45 votes),₹500
174,Dr. Ishita Anand,"MBBS, DNB - Ophthalmology",13 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Malviya Nagar, Delhi",Delhi,95%,(56 votes),₹650
175,Dr. Ankita Sabharwal,"MBBS, MS - Ophthalmology",18 Years Experience Overall  (12 years as specialist),Ophthalmologist,"Karol Bagh, Delhi",Delhi,0,0,₹900
176,Dr. Ravi Thadani,"MBBS, MS - Ophthalmology",39 Years Experience Overall,Ophthalmologist,"Janakpuri, Delhi",Delhi,96%,(348 votes),₹700
177,Dr. Priya Dua,"MBBS, MS - Ophthalmology",20 Years Experience Overall  (15 years as specialist),Ophthalmologist,"Rohini, Delhi",Delhi,99%,(837 votes),₹600
178,Dr. Pravin Kumar,"MBBS, MS - Ophthalmology",47 Years Experience Overall  (43 years as specialist),Ophthalmologist,"Krishna Nagar, Delhi",Delhi,0,0,₹700
179,Dr. Sanjay Bajaj,"MBBS, DO",23 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Shahdara, Delhi",Delhi,93%,(226 votes),₹500
180,Dr. Sanjay Dhawan,"MBBS, MS - Ophthalmology",35 Years Experience Overall  (30 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,100%,(16 votes),₹1200
181,Dr. Parul Sharma,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",25 Years Experience Overall  (24 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,89%,(55 votes),₹1000
182,Dr. Nikhil Pal,"MBBS, MD - Ophthalmology",22 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,90%,(41 votes),₹1000
183,Dr. Shashi Nath Jha,"MBBS, MD - Ophthalmology",40 Years Experience Overall  (35 years as specialist),Ophthalmologist,"Rajouri Garden, Delhi",Delhi,93%,(94 votes),₹1000
184,Dr. Sapna Chanana,"MBBS, MS - Ophthalmology",29 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Paschim Vihar, Delhi",Delhi,95%,(21 votes),₹600
185,Dr. Neha Mohan,"MBBS, MS - Ophthalmology",15 Years Experience Overall  (11 years as specialist),Ophthalmologist,"Shalimar Bagh, Delhi",Delhi,0,0,₹600
186,Dr. Mayank Bansal,"MBBS, MD - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology)",12 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,100%,(15 votes),₹1000
187,Dr. Aparna Gupta,"MBBS, MS - Ophthalmology",23 Years Experience Overall  (16 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,85%,(27 votes),₹1000
188,Dr. S.P. Chaudhary,"MBBS, MS - Ophthalmology",22 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Mayur Vihar Ph-II, Delhi",Delhi,96%,(24 votes),₹800
189,Dr. Pawan Gupta,"MBBS, MS - Ophthalmology",22 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Laxmi Nagar, Delhi",Delhi,76%,(21 votes),₹400
190,Dr. Deepali Garg Mathur,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, MNAMS - Ophthalmology",26 Years Experience Overall  (23 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1000
191,Dr. Surya Kant Jha,"MS - Ophthalmology, MBBS",18 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Malviya Nagar, Delhi",Delhi,0,0,₹600
192,Dr. Sunita Lulla Gur,"MBBS, MS - Ophthalmology",32 Years Experience Overall  (28 years as specialist),Ophthalmologist,"Sarita Vihar, Delhi",Delhi,99%,(1235 votes),₹600
193,Dr. Aarti Surbhit Choudhry,"MBBS, DNB - Ophthalmology",28 Years Experience Overall  (22 years as specialist),Ophthalmologist,"Nehru Place, Delhi",Delhi,96%,(485 votes),₹1000
194,Dr. Charu Mithal,"MBBS, MS - Ophthalmology",21 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,82%,(11 votes),₹1000
195,Dr. Digvijay Singh,"MBBS, FAICO (Fellow of All India Collegium of Ophthalmology)",15 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Malviya Nagar, Delhi",Delhi,99%,(253 votes),₹1100
196,Dr. Tarun Kapur,"MBBS, MS - Ophthalmology",24 Years Experience Overall,Ophthalmologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1000
197,Dr. Vijay Sabharwal,"MBBS, MD - Ophthalmology",48 Years Experience Overall  (44 years as specialist),Ophthalmologist,"Karol Bagh, Delhi",Delhi,0,0,₹800
198,Dr. Deepak Pandita,"MBBS, MS - Ophthalmology",23 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Kilokri, Delhi",Delhi,0,0,₹700
199,Dr. Ashiwini Seth,"MBBS, MS - Ophthalmology",38 Years Experience Overall  (34 years as specialist),Ophthalmologist,"Karol Bagh, Delhi",Delhi,0,0,₹750
200,Dr. Sharad Lakhotia,"MBBS, MS - Ophthalmology",37 Years Experience Overall  (36 years as specialist),Ophthalmologist,"Greater Kailash Part 2, Delhi",Delhi,97%,(66 votes),₹800
201,Dr. Lubat Seth,"MBBS, DOMS, MS - Ophthalmology",36 Years Experience Overall,Ophthalmologist,"Sarita Vihar, Delhi",Delhi,0,0,₹2000
202,Dr. Aniel Malhotra,"MBBS, DO, MS - Ophthalmology",32 Years Experience Overall,Ophthalmologist,"Sarita Vihar, Delhi",Delhi,0,0,₹2000
203,Dr. Ashu Agarwal,"MBBS, MS - Ophthalmology",31 Years Experience Overall  (26 years as specialist),Ophthalmologist,"Sarita Vihar, Delhi",Delhi,0,0,₹1500
204,Dr. Vishal Grover,"MBBS, DO, DNB - Ophthalmology",32 Years Experience Overall  (30 years as specialist),Ophthalmologist,"Greater Kailash Part 2, Delhi",Delhi,97%,(2109 votes),₹1200
205,Dr. Vivek Garg,"MBBS, DOMS",17 Years Experience Overall  (15 years as specialist),Ophthalmologist,"Pusa Road, Delhi",Delhi,0,0,₹1000
206,Dr. Manav Sachdev,"DNB - Ophthalmology, MBBS, MS - Ophthalmology",16 Years Experience Overall  (12 years as specialist),Ophthalmologist,"Dwarka Sector 23, Delhi",Delhi,0,0,₹600
207,Dr. Ranjana Mittal,"MBBS, MS - Ophthalmology",41 Years Experience Overall  (37 years as specialist),Ophthalmologist,"Sarita Vihar, Delhi",Delhi,0,0,₹2000
208,Dr. Poonam Gupta,"MS - Ophthalmology, DNB - Ophthalmology",27 Years Experience Overall,Ophthalmologist,"Shalimar Bagh, Delhi",Delhi,0,0,₹700
209,Dr. Rohit Nanda,"MBBS, DO",21 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Dwarka Sector 12, Delhi",Delhi,93%,(149 votes),₹800
210,Dr. Rishi Mohan,"MBBS, MD - Ophthalmology, DNB - Ophthalmology",40 Years Experience Overall  (37 years as specialist),Ophthalmologist,"Lajpat Nagar, Delhi",Delhi,91%,(35 votes),₹2500
211,Dr. Neha Goel,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, FRCS - General Surgery, MNAMS - Ophthalmology",13 Years Experience Overall,Ophthalmologist,"Bali Nagar, Delhi",Delhi,0,0,₹600
212,Dr. Varshini Shanker,"MBBS, DNB - Ophthalmology",20 Years Experience Overall  (12 years as specialist),Ophthalmologist,"Neb Sarai, Delhi",Delhi,96%,(49 votes),₹1000
213,Dr. Sonika Gupta,"MBBS, MS - Ophthalmology",23 Years Experience Overall,Ophthalmologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1000
214,Dr. Ranjit Verma,"MBBS, MS - Ophthalmology",33 Years Experience Overall,Ophthalmologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1000
215,Dr. Meetu Bansal,"MBBS, DO",23 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Malviya Nagar, Delhi",Delhi,95%,(164 votes),₹650
216,Dr. Laxman Vekaria,"MBBS, MD - Ophthalmology",11 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Janakpuri, Delhi",Delhi,0,0,₹500
217,Dr. Neha Shukla,"MBBS, DOMS",16 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Vasant Kunj, Delhi",Delhi,98%,(60 votes),₹700
218,Dr. Indira Mohan,"MBBS, DOMS",34 Years Experience Overall  (31 years as specialist),Ophthalmologist,"Lajpat Nagar, Delhi",Delhi,92%,(12 votes),₹1800
219,Dr. Navin Sakhuja,"MD - Ophthalmology, DNB - Ophthalmology, MBBS",36 Years Experience Overall  (31 years as specialist),Ophthalmologist,"Panchsheel Park, Delhi",Delhi,99%,(108 votes),₹2000
220,Dr. Vanuli Bajpai,"MBBS, MS - Ophthalmology",18 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Dwarka Sector 6, Delhi",Delhi,0,0,₹900
221,Dr. Pooja Mehta,"MBBS, DNB - Ophthalmology",18 Years Experience Overall  (12 years as specialist),Ophthalmologist,"East Of Kailash, Delhi",Delhi,98%,(52 votes),₹1000
222,Dr. Puneet Jain,MD - Ophthalmology,11 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Patparganj, Delhi",Delhi,100%,(17 votes),₹800
223,Dr. Deepa Ekbote,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (20 years as specialist),Ophthalmologist,"Nehru Place, Delhi",Delhi,92%,(12 votes),₹1000
224,Dr. Narrotama Sindhu,"MBBS, MD - Ophthalmology, DO",30 Years Experience Overall,Ophthalmologist,"Patparganj, Delhi",Delhi,0,0,₹800
225,Dr. Purnima Sood,"MBBS, MD - Ophthalmology",31 Years Experience Overall  (26 years as specialist),Ophthalmologist,"Lajpat Nagar, Delhi",Delhi,0,0,₹1700
226,Dr. Sanjay Kumar Gupta,"MBBS, DO, DNB - Ophthalmology",23 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Palam Colony, Delhi",Delhi,0,0,₹500
227,Dr. Uma Mallaiah,"MBBS, DO",28 Years Experience Overall  (24 years as specialist),Ophthalmologist,"Greater Kailash Part 2, Delhi",Delhi,0,0,₹1500
228,Dr. Nidhi Gupta,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",21 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Nirman Vihar, Delhi",Delhi,0,0,₹800
229,Dr. Kanika Chhabra,"MBBS, MS - Ophthalmology",11 Years Experience Overall  (5 years as specialist),Ophthalmologist,"Patel Nagar West, Delhi",Delhi,0,0,₹600
230,Dr. Rituraj Baruah,"MBBS, MS - Ophthalmology",24 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Saket, Delhi",Delhi,0,0,₹1000
231,Dr. Abhas Kumar Sinha,"MBBS, MS - Ophthalmology",21 Years Experience Overall,Ophthalmologist,"Sarita Vihar, Delhi",Delhi,0,0,₹600
232,Dr. Anshu Gupta,"MBBS, DO",18 Years Experience Overall,Ophthalmologist,"Saket, Delhi",Delhi,0,0,₹1000
233,Dr. Somya Ish,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",8 Years Experience Overall  (5 years as specialist),Ophthalmologist,"Safdarjung Enclave, Delhi",Delhi,0,0,₹1000
234,Dr. G Pravin Sambandam,"MBBS, MS - Ophthalmology",16 Years Experience Overall  (11 years as specialist),Ophthalmologist,"Kilpauk, Chennai",Chennai,0,0,₹700
235,Dr. Shanmuga Priya,"MBBS, MS - Ophthalmology",12 Years Experience Overall,Ophthalmologist,"Ashok Nagar, Chennai",Chennai,0,0,₹500
236,Dr. Srikanth R,"MBBS, MS - Ophthalmology",16 Years Experience Overall  (12 years as specialist),Ophthalmologist,"Thiruvanmiyur, Chennai",Chennai,100%,(38 votes),₹499
237,Dr. J. Arun Kumar,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",22 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Ashok Nagar, Chennai",Chennai,0,0,₹500
238,Dr. Uma Ramesh,"MBBS, DOMS",33 Years Experience Overall  (32 years as specialist),Ophthalmologist,"Aminjikarai, Chennai",Chennai,94%,(132 votes),₹700
239,Dr. Atheeshwar Das,"MBBS, DO, DNB - Ophthalmology, FRCS (Glasgow)",19 Years Experience Overall  (16 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,96%,(759 votes),₹500
240,Dr. B Malini,"MBBS, DO",24 Years Experience Overall  (23 years as specialist),Ophthalmologist,"Mylapore, Chennai",Chennai,98%,(40 votes),₹500
241,Dr. P. Kumaravel,"MBBS, DO, MS - Ophthalmology",45 Years Experience Overall  (41 years as specialist),Ophthalmologist,"West Mambalam, Chennai",Chennai,99%,(197 votes),₹500
242,Dr. Balasubramanian,"MBBS, DO",14 Years Experience Overall  (11 years as specialist),Ophthalmologist,"West Mambalam, Chennai",Chennai,98%,(702 votes),₹500
243,Dr. Venkateshwar Ravisankar,"MBBS, MS - Ophthalmology",14 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Royapettah, Chennai",Chennai,0,0,₹500
244,Dr. Rajendran D,"MBBS, MS - Ophthalmology",29 Years Experience Overall  (23 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,98%,(847 votes),₹600
245,Dr. K.Ravi Kumar,"MBBS, MS - Ophthalmology",23 Years Experience Overall  (16 years as specialist),Ophthalmologist,"T Nagar, Chennai",Chennai,96%,(191 votes),₹500
246,Dr. E Ravindra Mohan,"MBBS, MD - Ophthalmology",33 Years Experience Overall  (26 years as specialist),Ophthalmologist,"Perumbakkam, Chennai",Chennai,0,0,₹600
247,Dr. Susan Marthandan,"MBBS, MS - Ophthalmology",20 Years Experience Overall,Ophthalmologist,"Adyar, Chennai",Chennai,98%,(47 votes),₹400
248,Dr. Ashok Rangarajan,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",31 Years Experience Overall  (26 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,95%,(195 votes),₹700
249,Dr. Vasantha Gowri.S.,"MBBS, DO",27 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Perambur, Chennai",Chennai,0,0,₹400
250,Dr. Sudhan Susikaran,"MBBS, DOMS",27 Years Experience Overall  (20 years as specialist),Ophthalmologist,"Kilpauk, Chennai",Chennai,100%,(11 votes),₹300
251,Dr. Radhi Malar,"MBBS, MS - Ophthalmology",19 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Adyar, Chennai",Chennai,99%,(550 votes),₹500
252,Dr. Soundaram,"MS - Ophthalmology, MBBS",17 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,0,0,₹800
253,Dr. Pratik Sen,"MBBS, MS - Ophthalmology, DO",30 Years Experience Overall  (27 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,0,0,₹600
254,Dr. Manoj Khatri,"MBBS, DNB - Ophthalmology",20 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,0,0,₹1000
255,Dr. Harshita Bakshi,"MBBS, MS - Ophthalmology",31 Years Experience Overall  (27 years as specialist),Ophthalmologist,"Manapakkam, Chennai",Chennai,0,0,₹800
256,Dr. Rajini Kantha,"MBBS, MS - Ophthalmology",46 Years Experience Overall  (41 years as specialist),Ophthalmologist,"T Nagar, Chennai",Chennai,99%,(1349 votes),₹500
257,Dr. Sridhar Baratan,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,0,0,₹1000
258,Dr. P.Geetha,"MS - Ophthalmology, MBBS",28 Years Experience Overall  (25 years as specialist),Ophthalmologist,"Vanagaram, Chennai",Chennai,0,0,₹800
259,Dr. Sripriya Sankar,"MBBS, DO",32 Years Experience Overall  (30 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,0,0,₹800
260,Dr. Anil Chandra,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Adyar, Chennai",Chennai,95%,(22 votes),₹500
261,Dr. Naveen Narendranath,"MBBS, DO, DNB - Ophthalmology",16 Years Experience Overall  (13 years as specialist),Ophthalmologist,"T Nagar, Chennai",Chennai,100%,(1474 votes),₹500
262,Dr. Shweta Atheeshwar,"MS - Ophthalmology, MBBS",17 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,100%,(466 votes),₹500
263,Dr. P Viswanathan,"MBBS, MS - Ophthalmology",21 Years Experience Overall,Ophthalmologist,"Greams Road, Chennai",Chennai,0,0,₹1000
264,Dr. Major Raghavan,"MBBS, MD - Ophthalmology",48 Years Experience Overall  (44 years as specialist),Ophthalmologist,"Teynampet, Chennai",Chennai,0,0,₹1000
265,Dr. Mohan Raj K,"MBBS, DO, MS - Ophthalmology",50 Years Experience Overall  (43 years as specialist),Ophthalmologist,"Valasaravakkam, Chennai",Chennai,0,0,₹400
266,Dr. Sapna Kishore Mardi,"MBBS, DNB - Ophthalmology",29 Years Experience Overall  (24 years as specialist),Ophthalmologist,"MRC Nagar, Chennai",Chennai,0,0,₹1000
267,Dr. Rajaram Thangasamy,"MBBS, DNB - Ophthalmology, DO",26 Years Experience Overall  (22 years as specialist),Ophthalmologist,"Tondiarpet, Chennai",Chennai,0,0,₹350
268,Dr. Meenakshi Pande,"MBBS, DO",20 Years Experience Overall,Ophthalmologist,"OMR Road, Chennai",Chennai,100%,(11 votes),₹700
269,Dr. Rajesh Gupta,"MBBS, MS - Ophthalmology",29 Years Experience Overall  (21 years as specialist),Ophthalmologist,"Greams Road, Chennai",Chennai,0,0,₹1000
270,Dr. M. Chockalingam,"MBBS, DOMS",24 Years Experience Overall  (22 years as specialist),Ophthalmologist,"Greams Road, Chennai",Chennai,0,0,₹1000
271,Dr. Pratik Ranjan Sen,"MBBS, DO, MS - Ophthalmology",26 Years Experience Overall,Ophthalmologist,"Greams Road, Chennai",Chennai,0,0,₹1500
272,Dr. Priti Udhay,"MBBS, MS - Ophthalmology",23 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Alwarpet, Chennai",Chennai,0,0,₹500
273,Dr. Shradha Goel,"MS - Ophthalmology, MBBS",20 Years Experience Overall  (16 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,99%,(649 votes),₹499
274,Dr. Saumil Sheth,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, FCPS- Ophthalmology, DOMS",22 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Jogeshwari West, Mumbai",Mumbai,95%,(39 votes),₹499
275,Dr. Prachi Parmar,"DO, MBBS",12 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Ghatkopar, Mumbai",Mumbai,100%,(26 votes),₹99
276,Dr. Sanjeev J Balani,"MBBS, DOMS",30 Years Experience Overall  (25 years as specialist),Ophthalmologist,"Bandra West, Mumbai",Mumbai,86%,(44 votes),₹499
277,Dr. Kunjal Sejpal,"MBBS, DNB - Ophthalmology, DO",20 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Dadar, Mumbai",Mumbai,100%,(79 votes),₹499
278,Dr. Jatin Ashar,"MBBS, MD - Ophthalmology, DNB - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology)",13 Years Experience Overall,Ophthalmologist,"Ghatkopar, Mumbai",Mumbai,96%,(1387 votes),₹499
279,Dr. Pranay Kapadia,"MS - Ophthalmology, MBBS",23 Years Experience Overall,Ophthalmologist,"Bandra West, Mumbai",Mumbai,100%,(27 votes),₹799
280,Dr. Bulchandani Santosh Kumar Kamal,"MBBS, DO, DOMS, DNB - Ophthalmology",22 Years Experience Overall,Ophthalmologist,"Bandra West, Mumbai",Mumbai,0,0,₹299
281,Dr. Bhavesh Gohil,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, DOMS",22 Years Experience Overall  (16 years as specialist),Ophthalmologist,"Wadala, Mumbai",Mumbai,99%,(358 votes),₹800
282,Dr. Pooja Ghodke,"MBBS, MS - Ophthalmology",12 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,100%,(203 votes),₹600
283,Dr. Janaki Kodkani,"MBBS, MS - Ophthalmology, DOMS, FCPS- Ophthalmology",23 Years Experience Overall,Ophthalmologist,"Bandra West, Mumbai",Mumbai,92%,(36 votes),₹1000
284,Dr. Vidhan C Doshi,"MBBS, MS - Ophthalmology",12 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Andheri East, Mumbai",Mumbai,99%,(262 votes),₹800
285,Dr. Devanshi Shah,"MS - Ophthalmology, DNB - Ophthalmology, MBBS, Fellow of the Royal College of Ophthalmologists of UK (FRCOphth. UK)",11 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Ghatkopar East, Mumbai",Mumbai,98%,(62 votes),₹800
286,Dr. Pratima S  Wagh,"MBBS, DOMS",27 Years Experience Overall  (23 years as specialist),Ophthalmologist,"Kandivali, Mumbai",Mumbai,100%,(23 votes),₹600
287,Dr. Rishika Chauhan,"MBBS, MS - Ophthalmology",13 Years Experience Overall  (10 years as specialist),Ophthalmologist,"Ghatkopar West, Mumbai",Mumbai,100%,(238 votes),₹1500
288,Dr. Rajesh Mishra,"MBBS, MS - Ophthalmology",16 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Matunga East, Mumbai",Mumbai,100%,(27 votes),₹1500
289,Dr. Sangita B Manek,"MBBS, DOMS",24 Years Experience Overall  (22 years as specialist),Ophthalmologist,"Bhandup West, Mumbai",Mumbai,100%,(39 votes),₹700
290,Dr. Mikeen Shah,"MBBS, DNB - Ophthalmology",13 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Andheri East, Mumbai",Mumbai,94%,(18 votes),₹600
291,Dr. Sanjeev Upadhyaya,"MBBS, MS - Ophthalmology",23 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Marine Drive, Mumbai",Mumbai,100%,(34 votes),₹2500
292,Dr. Shalomith Uppapalli,"DNB - Ophthalmology, MBBS",14 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,100%,(167 votes),₹1000
293,Dr. Preeti Patil,"DOMS, MBBS",27 Years Experience Overall  (24 years as specialist),Ophthalmologist,"Bandra West, Mumbai",Mumbai,100%,(66 votes),₹1000
294,Dr. Pragnya Rathod,"MBBS, DNB - Ophthalmology",12 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Chembur, Mumbai",Mumbai,96%,(25 votes),₹1000
295,Dr. Chandni Kotak,"DNB - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology), MNAMS - Ophthalmology, MBBS",11 Years Experience Overall,Ophthalmologist,"Malabar Hill, Mumbai",Mumbai,100%,(24 votes),₹1200
296,Dr. Aayush Tandon,"MBBS, MS - Ophthalmology",10 Years Experience Overall  (4 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,99%,(83 votes),₹1000
297,Dr. Bhushan Ghodke,"MS - Ophthalmology, MBBS",14 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,100%,(404 votes),₹600
298,Dr. Kalpesh Shah,"MBBS, MS - Ophthalmology",20 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Ghatkopar East, Mumbai",Mumbai,0,0,₹1000
299,Dr. Madhura Nayak,MS - Ophthalmology,12 Years Experience Overall,Ophthalmologist,"Goregaon West, Mumbai",Mumbai,100%,(14 votes),₹800
300,Dr. Pramila Das Shah,"MBBS, DO",11 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Ghatkopar, Mumbai",Mumbai,100%,(16 votes),₹500
301,Dr. Ritu Shah,"MD - Ophthalmology, MBBS",11 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Andheri East, Mumbai",Mumbai,0,0,₹1000
