,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
135,Dr. Suresh Kumar M S,"MBBS, Diploma in Orthopaedics",26 Years Experience Overall  (22 years as specialist),Orthopedist,"Koramangala 5 Block, Bangalore",Bangalore,87%,(293 votes),₹600
136,Dr. Abhijit Chavan,"DNB - Orthopedics/Orthopedic Surgery, MBBS",18 Years Experience Overall  (12 years as specialist),Orthopedist,"Whitefield, Bangalore",Bangalore,91%,(58 votes),₹850
137,Dr. Prashanth Patil,"MBBS, MRCS (UK), PhD - Orthopaedics",26 Years Experience Overall  (19 years as specialist),Orthopedist,"Koramangala 5 Block, Bangalore",Bangalore,87%,(23 votes),₹600
138,Dr. Manish Samson,"MBBS, MS - Orthopaedics",30 Years Experience Overall  (24 years as specialist),Orthopedist,"Jayanagar, Bangalore",Bangalore,97%,(32 votes),₹750
139,Dr. Nithin Vadlamudi,"MS - Orthopaedics, MBBS, Fellowship in Arthroscopy & Sports Injury",12 Years Experience Overall  (8 years as specialist),Orthopedist,"Bellandur, Bangalore",Bangalore,100%,(428 votes),₹650
140,Dr. Raj D. Chakravarty,"MS - Orthopaedics, MBBS",46 Years Experience Overall  (39 years as specialist),Orthopedist,"Whitefield, Bangalore",Bangalore,83%,(40 votes),₹850
141,Dr. D J Navinchand,"MBBS, MS - Orthopaedics",39 Years Experience Overall  (36 years as specialist),Orthopedist,"Hebbal, Bangalore",Bangalore,0,0,₹800
142,Dr. Chethan Nagaraj,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",17 Years Experience Overall,Orthopedist,"Rajajinagar, Bangalore",Bangalore,95%,(40 votes),₹500
143,Dr. Jagadeesh,"Diploma in Orthopaedics, MBBS",24 Years Experience Overall  (20 years as specialist),Orthopedist,"Bannerghatta Road, Bangalore",Bangalore,89%,(92 votes),₹850
144,Dr. Raghavendra Reddy,"MBBS, MS - Orthopaedics",11 Years Experience Overall,Orthopedist,"Whitefield, Bangalore",Bangalore,0,0,₹850
145,Dr. Vidyashankar,"MBBS, MS - Orthopaedics",32 Years Experience Overall  (30 years as specialist),Orthopedist,"Jayanagar 9 Block, Bangalore",Bangalore,0,0,₹650
146,Dr. J. Lakshmikanth,"MBBS, MS - Orthopaedics, FRCS - Trauma & Orthopedic Surgery, Fellow in Spine Surgery",32 Years Experience Overall,Orthopedist,"Sarjapur Road, Bangalore",Bangalore,97%,(62 votes),₹850
147,Dr. Ajith Prabhu,"MBBS, MS - Orthopaedics",19 Years Experience Overall  (14 years as specialist),Orthopedist,"Jayanagar, Bangalore",Bangalore,95%,(20 votes),₹750
148,Dr. Krishna Naresh Goud,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",12 Years Experience Overall  (4 years as specialist),Orthopedist,"Seegehalli, Bangalore",Bangalore,93%,(15 votes),₹300
149,Dr. Sharan Shivraj Patil,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics, M.Ch - Orthopaedics, FRCS - Trauma & Orthopedic Surgery",32 Years Experience Overall  (30 years as specialist),Orthopedist,"Vasanthnagar, Bangalore",Bangalore,87%,(150 votes),₹800
150,Dr. Jayanth Sundar Sampath,"MBBS, FRCS - Trauma & Orthopedic Surgery",28 Years Experience Overall  (18 years as specialist),Orthopedist,"Whitefield, Bangalore",Bangalore,96%,(237 votes),₹900
151,Dr. Amith Shetty,"MBBS, MS - Orthopaedics",12 Years Experience Overall  (9 years as specialist),Orthopedist,"Hulimavu, Bangalore",Bangalore,0,0,₹500
152,Dr. C.B. Prabhu,"MBBS, DNB - Orthopedics/Orthopedic Surgery",34 Years Experience Overall  (28 years as specialist),Orthopedist,"Seshadripuram, Bangalore",Bangalore,95%,(1635 votes),₹740
153,Dr. Chandrashekar,"MS - Orthopaedics, MBBS",19 Years Experience Overall  (15 years as specialist),Orthopedist,"HSR Layout, Bangalore",Bangalore,89%,(399 votes),₹1000
154,Dr. Chirag Thonse,"MBBS, MS - Orthopaedics",17 Years Experience Overall  (12 years as specialist),Orthopedist,"Wheelers Road (Cooke Town), Bangalore",Bangalore,92%,(168 votes),₹600
155,Dr. Prasanna T Y,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",10 Years Experience Overall  (6 years as specialist),Orthopedist,"Basaveshwaranagar, Bangalore",Bangalore,98%,(49 votes),₹400
156,Dr. Shivakumar Y S,"MBBS, MS - Orthopaedics",26 Years Experience Overall,Orthopedist,"Whitefield, Bangalore",Bangalore,0,0,₹850
157,Dr. Arun Kumar M S,"MBBS, MS - Orthopaedics, MRCS (UK)",24 Years Experience Overall  (20 years as specialist),Orthopedist,"Yelahanka, Bangalore",Bangalore,100%,(36 votes),₹450
158,Dr. J Praneeth Kumar Reddy,"MS - Orthopaedics, MBBS",9 Years Experience Overall  (6 years as specialist),Orthopedist,"Yelahanka New Town, Bangalore",Bangalore,0,0,₹500
159,Dr. P Srinivas,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",18 Years Experience Overall  (16 years as specialist),Orthopedist,"Akshaya nagar, Bangalore",Bangalore,0,0,₹200
160,Dr. B Jayashankar,"MBBS, DNB - Orthopedics/Orthopedic Surgery",31 Years Experience Overall  (28 years as specialist),Orthopedist,"Rajajinagar, Bangalore",Bangalore,0,0,₹500
161,Dr. Akshay Mylarappa,"MS - Orthopaedics, MBBS",7 Years Experience Overall  (1 year as specialist),Orthopedist,"Banashankari 3rd Stage, Bangalore",Bangalore,0,0,₹250
162,Dr. Bharath K. Kadadi,"MBBS, MS - Orthopaedics",29 Years Experience Overall  (26 years as specialist),Orthopedist,"Malleswaram, Bangalore",Bangalore,88%,(26 votes),₹650
163,Dr. Prashanth BN,"MBBS, MS - Orthopaedics",21 Years Experience Overall  (16 years as specialist),Orthopedist,"Hosur Road, Bangalore",Bangalore,88%,(81 votes),₹500
164,Dr. Darshan Kumar A Jain,"MBBS, MS - Orthopaedics, FNB - Hand and Microsurgery",16 Years Experience Overall  (13 years as specialist),Orthopedist,"Ashoknagar, Bangalore",Bangalore,94%,(31 votes),₹800
165,Dr. Anand T Galagali,"MBBS, MS - Orthopaedics",30 Years Experience Overall  (29 years as specialist),Orthopedist,"Malleswaram, Bangalore",Bangalore,81%,(32 votes),₹650
166,Dr. Purushotham Lal R,"Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",16 Years Experience Overall  (15 years as specialist),Orthopedist,"Hosur Road, Bangalore",Bangalore,93%,(55 votes),₹600
167,Dr. Vishwanath M S,"MBBS, MS - Orthopaedics",35 Years Experience Overall  (31 years as specialist),Orthopedist,"Old Airport Road, Bangalore",Bangalore,0,0,₹900
168,Dr. Ranjit SDI,"MBBS, DNB - Orthopedics/Orthopedic Surgery",18 Years Experience Overall  (11 years as specialist),Orthopedist,"Malleswaram, Bangalore",Bangalore,92%,(26 votes),₹650
169,Dr. Gururaj S Puranik,"FRCS - Trauma & Orthopedic Surgery, DNB - Orthopedics/Orthopedic Surgery, MBBS",28 Years Experience Overall  (21 years as specialist),Orthopedist,"Nagasandra, Bangalore",Bangalore,100%,(20 votes),₹400
170,Dr. Monesh K B,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (4 years as specialist),Orthopedist,"Kengeri, Bangalore",Bangalore,0,0,₹400
171,Dr. Vikas Ellur,"MBBS, MS - Orthopaedics",14 Years Experience Overall  (9 years as specialist),Orthopedist,"Vasanthnagar, Bangalore",Bangalore,88%,(33 votes),₹800
172,Dr. Shankar B S,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics",29 Years Experience Overall  (27 years as specialist),Orthopedist,"Malleswaram, Bangalore",Bangalore,99%,(103 votes),₹650
173,Dr. Gowrishankar Swamy L G,"MBBS, DNB - Orthopedics/Orthopedic Surgery",31 Years Experience Overall  (20 years as specialist),Orthopedist,"Sampangiramnagar, Bangalore",Bangalore,98%,(416 votes),₹800
174,Dr. Ajeya Deshpande,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",10 Years Experience Overall  (6 years as specialist),Orthopedist,"Chamarajpet, Bangalore",Bangalore,0,0,₹300
175,Dr. Mithun N Oswal,"MBBS, MS - Orthopaedics, Fellowship in Arthroscopy & Sports Injury",11 Years Experience Overall  (7 years as specialist),Orthopedist,"HSR Layout, Bangalore",Bangalore,100%,(43 votes),₹600
176,Dr. Mohit Nahata,"MBBS, DNB - Orthopedics/Orthopedic Surgery",5 Years Experience Overall  (2 years as specialist),Orthopedist,"HSR Layout, Bangalore",Bangalore,0,0,₹600
177,Dr. Anand Chavan,"MBBS, Diploma in Orthopaedics",19 Years Experience Overall,Orthopedist,"Cunningham Road, Bangalore",Bangalore,98%,(641 votes),₹700
178,Dr. Balamurali Krishnan,"MBBS, Diploma in Orthopaedics, MRCS (UK), M.Ch - Orthopaedics",31 Years Experience Overall  (26 years as specialist),Orthopedist,"Sarjapur Road, Bangalore",Bangalore,78%,(46 votes),₹850
179,Dr. Santhosh C Reddy,"MBBS, DNB - Orthopedics/Orthopedic Surgery",4 Years Experience Overall,Orthopedist,"Koramangala 1 Block, Bangalore",Bangalore,0,0,₹500
180,Dr. Mallinath G.,"MBBS, MS - Orthopaedics",17 Years Experience Overall,Orthopedist,"Old Airport Road, Bangalore",Bangalore,76%,(97 votes),₹900
181,Dr. Brahmaraju TJ,"MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MBBS",26 Years Experience Overall  (18 years as specialist),Orthopedist,"Rajarajeshwarinagar, Bangalore",Bangalore,0,0,₹800
182,Dr. Rakshit J,"MBBS, MS - Orthopaedics",1 Year Experience Overall,Orthopedist,"Singasandra, Bangalore",Bangalore,0,0,₹650
183,Dr. Venkatesh Prasad,"MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",22 Years Experience Overall  (20 years as specialist),Orthopedist,"Basavanagudi, Bangalore",Bangalore,100%,(31 votes),₹200
184,Dr. Sathya Vamsi Krishna,"MS - Orthopaedics, MBBS",12 Years Experience Overall  (9 years as specialist),Orthopedist,"Bannerghatta Road, Bangalore",Bangalore,0,0,₹850
185,Dr. Vinayaraj Kelagadi,"MBBS, MS - Orthopaedics",15 Years Experience Overall  (11 years as specialist),Orthopedist,"HBR Layout, Bangalore",Bangalore,96%,(78 votes),₹500
186,Dr. Kazim Mahmood,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",10 Years Experience Overall  (6 years as specialist),Orthopedist,"Jayanagar 4 Block, Bangalore",Bangalore,0,0,₹500
187,Dr. Gangu Hiral S,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",21 Years Experience Overall  (14 years as specialist),Orthopedist,"Sarjapur Road, Bangalore",Bangalore,0,0,₹500
188,Dr. Shashank Joshi,"Diploma in Orthopaedics, MBBS",2 Years Experience Overall,Orthopedist,"Uttarahalli, Bangalore",Bangalore,0,0,₹350
189,Dr. Srikanth. K. N.,"MBBS, Diploma in Orthopaedics, FRCS - Trauma & Orthopedic Surgery",26 Years Experience Overall  (22 years as specialist),Orthopedist,"Basavanagudi, Bangalore",Bangalore,0,0,₹1000
190,Dr. Malathesh H G,"MBBS, Diploma in Orthopaedics",25 Years Experience Overall,Orthopedist,"Nagasandra, Bangalore",Bangalore,0,0,₹400
191,Dr. Prateek Patil,"MBBS, MS - Orthopaedics, FNB - Sports Medicine, DNB - Orthopedics/Orthopedic Surgery",7 Years Experience Overall  (3 years as specialist),Orthopedist,"Jayanagar, Bangalore",Bangalore,0,0,₹700
192,Dr. Raju L Hadimani,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",18 Years Experience Overall  (8 years as specialist),Orthopedist,"Basavanagudi, Bangalore",Bangalore,0,0,₹550
193,Dr. Somashekar S,"MBBS, MS - Orthopaedics",28 Years Experience Overall  (23 years as specialist),Orthopedist,"Basavanagudi, Bangalore",Bangalore,0,0,₹650
194,Dr. Harshith N,"MBBS, MS - Orthopaedics",7 Years Experience Overall  (3 years as specialist),Orthopedist,"Yelahanka, Bangalore",Bangalore,0,0,₹600
195,Dr. Srivatsa Subramanya,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",15 Years Experience Overall  (10 years as specialist),Orthopedist,"Kumaraswamy Layout, Bangalore",Bangalore,0,0,₹650
196,Dr. Vinu Raj,"MBBS, MRCS (UK), FRCS - Trauma & Orthopedic Surgery",21 Years Experience Overall  (16 years as specialist),Orthopedist,"Nagasandra, Bangalore",Bangalore,0,0,₹400
197,Dr. Manohar C V,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",21 Years Experience Overall  (18 years as specialist),Orthopedist,"Sarjapur Road, Bangalore",Bangalore,0,0,₹850
198,Dr. Ashish Philip Zachariah,"MBBS, MS - Orthopaedics",13 Years Experience Overall  (8 years as specialist),Orthopedist,"JP Nagar, Bangalore",Bangalore,0,0,₹650
199,Dr. Abhinandan,"MBBS, MS - Orthopaedics",11 Years Experience Overall,Orthopedist,"Rajarajeshwarinagar, Bangalore",Bangalore,0,0,₹500
200,Dr. Manjunath B V,"MBBS, DNB - Orthopedics/Orthopedic Surgery",11 Years Experience Overall  (4 years as specialist),Orthopedist,"Malleswaram, Bangalore",Bangalore,0,0,₹650
201,Dr. Swagatesh Bastia,"MBBS, MS - Orthopaedics",10 Years Experience Overall  (5 years as specialist),Orthopedist,"Sadashivanagar, Bangalore",Bangalore,0,0,₹500
202,Dr. Nagaraja H S,"MBBS, MS - Orthopaedics",14 Years Experience Overall  (10 years as specialist),Orthopedist,"Sarjapur Road, Bangalore",Bangalore,0,0,₹500
203,Dr. Mallesh M,"MS - Orthopaedics, MBBS",11 Years Experience Overall  (7 years as specialist),Orthopedist,"Sarjapur Road, Bangalore",Bangalore,0,0,₹650
204,Dr. Venkatesh Rathod,"MBBS, Diploma in Orthopaedics",14 Years Experience Overall  (11 years as specialist),Orthopedist,"Kumaraswamy Layout, Bangalore",Bangalore,0,0,₹650
205,Dr. Ambareesh P,"MBBS, MS - Orthopaedics",12 Years Experience Overall  (11 years as specialist),Orthopedist,"HRBR Layout, Bangalore",Bangalore,0,0,₹600
206,Dr. Harsha G N,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",13 Years Experience Overall  (10 years as specialist),Orthopedist,"JP Nagar, Bangalore",Bangalore,0,0,₹650
207,Dr. Rohan Nambiar,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",12 Years Experience Overall  (8 years as specialist),Orthopedist,"Ashoknagar, Bangalore",Bangalore,0,0,₹800
208,Dr. Veeresh Patage,"MBBS, MS - Orthopaedics",10 Years Experience Overall  (7 years as specialist),Orthopedist,"Ashoknagar, Bangalore",Bangalore,0,0,₹800
209,Dr. Faraz Ahmed Syed,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (6 years as specialist),Orthopedist,"T Dasarahalli, Bangalore",Bangalore,0,0,₹500
210,Dr. Raghu Nagaraj,"MBBS, MS - Orthopaedics",19 Years Experience Overall  (14 years as specialist),Orthopedist,"Cunningham Road, Bangalore",Bangalore,95%,(60 votes),₹700
211,Dr. Pallav bhatia,"MS - Orthopaedics, MBBS",16 Years Experience Overall  (12 years as specialist),Orthopedist,"Wakad, Pune",Pune,99%,(133 votes),₹750
212,Dr. Vikram Rajguru,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",14 Years Experience Overall  (9 years as specialist),Orthopedist,"Hadapsar, Pune",Pune,100%,(18 votes),₹799
213,Dr. Santosh Teli,"MBBS, Diploma in Orthopaedics",18 Years Experience Overall  (14 years as specialist),Orthopedist,"Wakad, Pune",Pune,96%,(762 votes),₹700
214,Dr. B A Kadam,"MBBS, MS - Orthopaedics",45 Years Experience Overall  (40 years as specialist),Orthopedist,"Pimpri-Chinchwad, Pune",Pune,94%,(545 votes),₹1000
215,Dr. Anshu S.R Sachdev,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MNAMS - Orthopaedics",24 Years Experience Overall  (17 years as specialist),Orthopedist,"Viman Nagar, Pune",Pune,95%,(1286 votes),₹850
216,Dr. Lande Onkar Marotirao,"MBBS, Diploma in Orthopaedics",22 Years Experience Overall  (16 years as specialist),Orthopedist,"Shivajinagar, Pune",Pune,0,0,₹400
217,Dr. Manish Gandhalikar,"MBBS, Diploma in Orthopaedics",12 Years Experience Overall,Orthopedist,"Baner, Pune",Pune,98%,(741 votes),₹500
218,Dr. Saurabh Giri,"MS - Orthopaedics, MBBS",13 Years Experience Overall  (8 years as specialist),Orthopedist,"Pimple Saudagar, Pune",Pune,97%,(31 votes),₹500
219,Dr. Vishal Patil,"MBBS, MS - Orthopaedics",17 Years Experience Overall  (13 years as specialist),Orthopedist,"Aundh, Pune",Pune,90%,(41 votes),₹700
220,Dr. Anuj I Gajbhiye,"MS - Orthopaedics, MBBS",9 Years Experience Overall  (3 years as specialist),Orthopedist,"Viman Nagar, Pune",Pune,92%,(75 votes),₹600
221,Dr. Munde Rajeev,"DNB - Orthopedics/Orthopedic Surgery, MBBS",10 Years Experience Overall  (7 years as specialist),Orthopedist,"Pimple Saudagar, Pune",Pune,97%,(129 votes),₹600
222,Dr. Randhir Patil,"MBBS, Diploma in Orthopaedics",21 Years Experience Overall  (16 years as specialist),Orthopedist,"Baner, Pune",Pune,0,0,₹500
223,Dr. Harshad Patankar,"Diploma in Orthopaedics, MBBS, MS - Orthopaedics",23 Years Experience Overall  (10 years as specialist),Orthopedist,"Shukrawar Peth, Pune",Pune,95%,(20 votes),₹500
224,Dr. Mayank Pathak,"DNB - Orthopedics/Orthopedic Surgery, MBBS, Diploma in Orthopaedics",13 Years Experience Overall  (8 years as specialist),Orthopedist,"Viman Nagar, Pune",Pune,0,0,₹500
225,Dr. Sachin Karkamkar,"MS - Orthopaedics, MBBS",17 Years Experience Overall,Orthopedist,"Hadapsar, Pune",Pune,0,0,₹500
226,Dr. Sameer Patil,"MS - Orthopaedics, MBBS",9 Years Experience Overall  (6 years as specialist),Orthopedist,"Hinjewadi, Pune",Pune,100%,(51 votes),₹700
227,Dr. Nikhil  Phade,"MBBS, Diploma in Orthopaedics",13 Years Experience Overall  (7 years as specialist),Orthopedist,"Pimple Nilakh, Pune",Pune,92%,(60 votes),₹500
228,Dr. Niranjan V. Ganjewar,"MBBS, DNB - Orthopedics/Orthopedic Surgery",14 Years Experience Overall  (8 years as specialist),Orthopedist,"Moshi, Pune",Pune,0,0,₹500
229,Dr. Abhishek S Patil,"MS - Orthopaedics, MBBS",17 Years Experience Overall  (11 years as specialist),Orthopedist,"Kharadi, Pune",Pune,99%,(91 votes),₹600
230,Dr. Nakul Shah,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",24 Years Experience Overall  (18 years as specialist),Orthopedist,"Kothrud, Pune",Pune,96%,(160 votes),₹700
231,Dr. Varun O Agrawal,"MBBS, Diploma in Orthopaedics",10 Years Experience Overall  (7 years as specialist),Orthopedist,"Baner, Pune",Pune,0,0,₹500
232,Dr. Ambarish A Mathesul,"MBBS, MS - Orthopaedics",18 Years Experience Overall  (12 years as specialist),Orthopedist,"Wadgaon Sheri, Pune",Pune,86%,(35 votes),₹600
233,Dr. Swaroop Solunke,"MBBS, MS - Orthopaedics",13 Years Experience Overall  (8 years as specialist),Orthopedist,"Wakad, Pune",Pune,98%,(293 votes),₹700
234,Dr. Ishan R Shevate,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics",11 Years Experience Overall  (6 years as specialist),Orthopedist,"Baner, Pune",Pune,100%,(51 votes),₹700
235,Dr. Abhay Kulkarni,"MS - Orthopaedics, MBBS",23 Years Experience Overall  (20 years as specialist),Orthopedist,"Aundh, Pune",Pune,100%,(56 votes),₹800
236,Dr. Atul Sonawane,"MBBS, DNB - Orthopedics/Orthopedic Surgery",19 Years Experience Overall  (8 years as specialist),Orthopedist,"Swargate, Pune",Pune,0,0,₹600
237,Dr. Abhijit Namdev More,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (4 years as specialist),Orthopedist,"Pimple Saudagar, Pune",Pune,0,0,₹500
238,Dr. Vishal Murkute,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",18 Years Experience Overall  (13 years as specialist),Orthopedist,"Kharadi, Pune",Pune,97%,(316 votes),₹600
239,Dr. Ashutosh Sabnis,"MBBS, MS - Orthopaedics",19 Years Experience Overall  (16 years as specialist),Orthopedist,"Parvati Gaon, Pune",Pune,100%,(33 votes),₹800
240,Dr. Aniruddha Deshmukh,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",9 Years Experience Overall  (7 years as specialist),Orthopedist,"Hinjewadi, Pune",Pune,93%,(15 votes),₹500
241,Dr. Jagdish Dhake,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics, MNAMS - Orthopaedics",9 Years Experience Overall  (4 years as specialist),Orthopedist,"Bibvewadi, Pune",Pune,100%,(11 votes),₹600
242,Dr. Hrushikesh Mehata,"MS - Orthopaedics, MBBS, DNB - Orthopedics/Orthopedic Surgery",10 Years Experience Overall,Orthopedist,"Hadapsar, Pune",Pune,100%,(31 votes),₹700
243,Dr. Makarand Borikar,"MBBS, Diploma in Orthopaedics",23 Years Experience Overall  (16 years as specialist),Orthopedist,"Warje, Pune",Pune,82%,(38 votes),₹500
244,Dr. Snehal Dantkale Dalal,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",9 Years Experience Overall  (5 years as specialist),Orthopedist,"Baner, Pune",Pune,0,0,₹1000
245,Dr. Shankar  Dnyanoba Wavre,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",17 Years Experience Overall,Orthopedist,"Wagholi, Pune",Pune,0,0,₹500
246,Dr. Amol Tapadia,"MBBS, MS - Orthopaedics, FCPS - Orthopedic, Diploma in Orthopaedics",17 Years Experience Overall,Orthopedist,"Hadapsar, Pune",Pune,92%,(65 votes),₹500
247,Dr. Shriknt Dalal,"MBBS, DNB - Orthopedics/Orthopedic Surgery",13 Years Experience Overall  (8 years as specialist),Orthopedist,"Baner, Pune",Pune,0,0,₹1000
248,Dr. Azhar Lakhani,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics",12 Years Experience Overall  (8 years as specialist),Orthopedist,"Kharadi, Pune",Pune,98%,(130 votes),₹600
249,Dr. Amod Harip,"MBBS, Diploma in Orthopaedics",26 Years Experience Overall  (24 years as specialist),Orthopedist,"Baner, Pune",Pune,0,0,₹1500
250,Dr. Amol Patwari,"MS - Orthopaedics, MBBS",10 Years Experience Overall  (7 years as specialist),Orthopedist,"Koregaon Park, Pune",Pune,100%,(12 votes),₹800
251,Dr. Munde Ganesh Tanaji,"MBBS, MS - Orthopaedics",12 Years Experience Overall  (4 years as specialist),Orthopedist,"Wakad, Pune",Pune,0,0,₹600
252,Dr. Amrut Borade,"MBBS, MS - Orthopaedics",12 Years Experience Overall  (9 years as specialist),Orthopedist,"Hinjewadi, Pune",Pune,0,0,₹600
253,Dr. Amol V. Ajankar,"MBBS, Diploma in Orthopaedics",14 Years Experience Overall  (13 years as specialist),Orthopedist,"Wagholi, Pune",Pune,0,0,₹500
254,Dr. Abhijit Agashe,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",21 Years Experience Overall  (18 years as specialist),Orthopedist,"Kothrud, Pune",Pune,97%,(653 votes),₹600
255,Dr. Darshan N Sonawane,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics, M.Ch - Orthopaedics",16 Years Experience Overall  (12 years as specialist),Orthopedist,"Baner, Pune",Pune,98%,(313 votes),₹700
256,Dr. Satish Uchale,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",15 Years Experience Overall  (8 years as specialist),Orthopedist,"Dhanori, Pune",Pune,95%,(64 votes),₹400
257,Dr. Purandare Mayur,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",16 Years Experience Overall  (10 years as specialist),Orthopedist,"Wakad, Pune",Pune,90%,(165 votes),₹500
258,Dr. Amit R. Kale,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics, M.Ch - Orthopaedics, MRCS (UK)",23 Years Experience Overall  (19 years as specialist),Orthopedist,"Aundh, Pune",Pune,94%,(79 votes),₹600
259,Dr. Sachin Sonawane,"MBBS, DNB - Orthopedics/Orthopedic Surgery",19 Years Experience Overall  (13 years as specialist),Orthopedist,"Wakad, Pune",Pune,93%,(138 votes),₹400
260,Dr. Rajeev Dnyandeo Gawhale,"MBBS, Diploma in Orthopaedics",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Bhekrai Nagar, Pune",Pune,94%,(33 votes),₹400
261,Dr. Ashwinkumar Khandge,"MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MBBS",13 Years Experience Overall  (7 years as specialist),Orthopedist,"Pimple Gurav, Pune",Pune,100%,(18 votes),₹500
262,Dr. Harshal Kalambe,"MS - Orthopaedics, MBBS",12 Years Experience Overall  (6 years as specialist),Orthopedist,"Pimpri-Chinchwad, Pune",Pune,91%,(11 votes),₹500
263,Dr. Rahul Chaudhari,"MBBS, MS - Orthopaedics",16 Years Experience Overall  (14 years as specialist),Orthopedist,"Shivajinagar, Pune",Pune,97%,(64 votes),₹700
264,Dr. Chaitanya Waghchoure,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",14 Years Experience Overall  (10 years as specialist),Orthopedist,"Hadapsar, Pune",Pune,0,0,₹700
265,Dr. Shashank Behere,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",22 Years Experience Overall,Orthopedist,"Aundh, Pune",Pune,97%,(543 votes),₹600
266,Dr. Shailesh Hadgaonkar,"MBBS, FCPS - Orthopedic",23 Years Experience Overall  (18 years as specialist),Orthopedist,"Aundh, Pune",Pune,92%,(184 votes),₹800
267,Dr. Aniket  Patil,"MBBS, MS - Orthopaedics",18 Years Experience Overall  (10 years as specialist),Orthopedist,"Kharadi, Pune",Pune,97%,(601 votes),₹500
268,Dr. Rajeev Nirawane,"MBBS, MS - Orthopaedics",20 Years Experience Overall  (15 years as specialist),Orthopedist,"Wakad, Pune",Pune,98%,(450 votes),₹700
269,Dr. Chinmay Ghaisas,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (7 years as specialist),Orthopedist,"Kothrud, Pune",Pune,100%,(22 votes),₹700
270,Dr. Sagar Khadilkar,"MBBS, Diploma in Orthopaedics",26 Years Experience Overall  (24 years as specialist),Orthopedist,"Wagholi, Pune",Pune,93%,(92 votes),₹500
271,Dr. Kalpesh Vimal Chhajed,"Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Gultekdi, Pune",Pune,99%,(288 votes),₹400
272,Dr. Anirudha Deshpande,"MBBS, DNB - Orthopedics/Orthopedic Surgery",18 Years Experience Overall  (11 years as specialist),Orthopedist,"Dhanori, Pune",Pune,95%,(82 votes),₹500
273,Dr. Nilesh Jagtap,"MBBS, Diploma in Orthopaedics, FCPS - Orthopedic",17 Years Experience Overall,Orthopedist,"Katraj, Pune",Pune,0,0,₹300
