,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
137,Dr. T. Jayaprada,"MD - Obstetrics & Gynaecology, MBBS",23 Years Experience Overall  (18 years as specialist),Infertility Specialist,"Miyapur, Hyderabad",Hyderabad,91%,(23 votes),₹400
138,Dr. Madhuri Roy,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (21 years as specialist),Infertility Specialist,"Hinjewadi, Pune",Pune,97%,(95 votes),₹700
139,Dr. Roya Rozati,"MBBS, MD - Obstetrics & Gynaecology, Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London)",36 Years Experience Overall  (32 years as specialist),Infertility Specialist,"Banjara Hills, Hyderabad",Hyderabad,86%,(73 votes),₹700
140,Dr. G Jayanthi,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Vanasthalipuram, Hyderabad",Hyderabad,93%,(15 votes),₹350
141,Dr. Sapna Khare,"MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Goregaon West, Mumbai",Mumbai,100%,(87 votes),₹800
142,Dr. Preethika Shetty,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Wadgaon Sheri, Pune",Pune,100%,(119 votes),₹500
143,Dr. Vani R,"MBBS, MS - Obstetrics & Gynaecology",25 Years Experience Overall  (20 years as specialist),Infertility Specialist,"Basavanagudi, Bangalore",Bangalore,96%,(313 votes),₹500
144,Dr. Chinthu M,"MBBS, DGO",9 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Kolathur, Chennai",Chennai,100%,(33 votes),₹500
145,Dr. Aditya Khurd,"DNB - Obstetrics & Gynecology, MBBS",16 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Baner, Pune",Pune,100%,(95 votes),₹500
146,Dr. Mamatha Reddy Y V,"MBBS, MS - Obstetrics & Gynaecology",25 Years Experience Overall  (20 years as specialist),Infertility Specialist,"Koramangala 1 Block, Bangalore",Bangalore,95%,(504 votes),₹800
147,Dr. Vidya Patil,"MBBS, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (19 years as specialist),Infertility Specialist,"Borivali West, Mumbai",Mumbai,88%,(128 votes),₹800
148,Dr. Shyam V Desai,"MD - Obstetrics & Gynaecology, MBBS",45 Years Experience Overall  (43 years as specialist),Infertility Specialist,"Malad West, Mumbai",Mumbai,0,0,₹1200
149,Dr. Janaki V,"MBBS, MD - Obstetrics & Gynaecology, DGO",32 Years Experience Overall  (23 years as specialist),Infertility Specialist,"Moosapet, Hyderabad",Hyderabad,93%,(96 votes),₹500
150,Dr. Mandira Singh,"MBBS, MS - Obstetrics & Gynaecology, DGO, DNB - Obstetrics & Gynecology",35 Years Experience Overall  (31 years as specialist),Infertility Specialist,"Himayat Nagar, Hyderabad",Hyderabad,96%,(92 votes),₹600
151,Dr. Vaishali Umap,"MBBS, DGO",24 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,82%,(88 votes),₹500
152,Dr. Deepali Nirawane,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,98%,(270 votes),₹700
153,Dr. Aditi S. Trivedi,"MBBS, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (6 years as specialist),Infertility Specialist,"Ghatkopar East, Mumbai",Mumbai,100%,(161 votes),₹2000
154,Dr. K.S. Ramya,"MBBS, DGO, MS - Obstetrics & Gynaecology, Diploma in Reproductive Medicine (Germany)",17 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Velachery, Chennai",Chennai,100%,(630 votes),₹500
155,Dr. Nutan Hegde,"MBBS, DGO, MRCOG(UK)",19 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Dadar West, Mumbai",Mumbai,97%,(105 votes),₹900
156,Dr. Rushabh Karnawat,"MBBS, DGO",12 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Pashan, Pune",Pune,98%,(56 votes),₹350
157,Dr. Vandana Hegde,"MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine, MBBS",19 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Hitech City, Hyderabad",Hyderabad,93%,(2083 votes),₹800
158,Dr. Sushma,"MBBS, DGO, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Basaveshwaranagar, Bangalore",Bangalore,98%,(61 votes),₹500
159,Dr. S.Samundi Sankari,"MBBS, MD - Obstetrics & Gynaecology, DGO, Diploma in Anesthesiology",50 Years Experience Overall  (44 years as specialist),Infertility Specialist,"Kotturpuram, Chennai",Chennai,93%,(1086 votes),₹750
160,Dr. Archana Agarwal,"MBBS, DGO",29 Years Experience Overall  (23 years as specialist),Infertility Specialist,"Marathahalli, Bangalore",Bangalore,85%,(654 votes),₹700
161,Dr. Sunitha Ilinani,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (21 years as specialist),Infertility Specialist,"Banjara Hills, Hyderabad",Hyderabad,96%,(1047 votes),₹700
162,Dr. Samiya Parkar,"MBBS, DGO",16 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,0,0,₹500
163,Dr. Neelkanth G  Belvi,"DGO, MBBS",26 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Wanowrie, Pune",Pune,96%,(23 votes),₹400
164,Dr. Meghana Rahul  Argade,"MBBS, DGO",23 Years Experience Overall  (19 years as specialist),Infertility Specialist,"Kothrud, Pune",Pune,100%,(17 votes),₹600
165,Dr. Manimekalai Vennimalai,"MBBS, MD - Obstetrics & Gynaecology, DGO",46 Years Experience Overall  (44 years as specialist),Infertility Specialist,"Velachery, Chennai",Chennai,85%,(20 votes),₹1000
166,Dr. Rajesh K. Bawaskar,"MD - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (14 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,96%,(81 votes),₹1000
167,Dr. Anil Lonkar,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (24 years as specialist),Infertility Specialist,"Magarpatta City, Pune",Pune,82%,(17 votes),₹500
168,Dr. D. Anjani Kumari,"MBBS, DGO, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Nagole, Hyderabad",Hyderabad,0,0,₹300
169,Dr. Shweta Shah,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Malad West, Mumbai",Mumbai,99%,(166 votes),₹1500
170,Dr. Richa seth,"MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Panchsheel Park, Delhi",Delhi,0,0,₹1200
171,Dr. A. Sreegowri,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (14 years as specialist),Infertility Specialist,"KPHB, Hyderabad",Hyderabad,93%,(182 votes),₹500
172,Dr. Mansi A Medhekar,"MBBS, MS - Obstetrics & Gynaecology, Diploma in Advanced Endoscopic Gynae Surgery",16 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Mahim, Mumbai",Mumbai,100%,(12 votes),₹1300
173,Dr. Shruti Rai,"MBBS, DGO",8 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Chembur, Mumbai",Mumbai,100%,(22 votes),₹700
174,Dr. Aruna Sahadev,"MBBS, MS - Obstetrics & Gynaecology, Post Doctoral Fellowship in Reproductive Medicine",20 Years Experience Overall  (14 years as specialist),Infertility Specialist,"Rajarajeshwarinagar, Bangalore",Bangalore,93%,(167 votes),₹600
175,Dr. Prof. Sadhana Kala,"MBBS, MS - Obstetrics & Gynaecology",44 Years Experience Overall,Infertility Specialist,"Kalkaji, Delhi",Delhi,98%,(531 votes),₹1500
176,Dr. Kishore Pandit,"MBBS, DGO",25 Years Experience Overall  (22 years as specialist),Infertility Specialist,"Aundh, Pune",Pune,99%,(315 votes),₹1400
177,Dr. Prashansa Raut-Dalvi,"MBBS, DGO, DNB - Obstetrics & Gynecology",10 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Goregaon East, Mumbai",Mumbai,0,0,₹800
178,Dr. Vrushni Bhuta,"MBBS, MS - General Surgery, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Powai, Mumbai",Mumbai,100%,(34 votes),₹1300
179,Dr. Amutharani.G,"MBBS, MD - Obstetrics & Gynaecology",16 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Adyar, Chennai",Chennai,91%,(47 votes),₹700
180,Dr. Hetal Parekh,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (22 years as specialist),Infertility Specialist,"Powai, Mumbai",Mumbai,0,0,₹1300
181,Dr. Amol Lunkad,"MBBS, MD - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Viman Nagar, Pune",Pune,0,0,0
182,Dr. Jay Mehta,"MBBS, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Ghatkopar East, Mumbai",Mumbai,85%,(26 votes),₹3000
183,Dr. Roshani Waghmare,"MBBS, DGO",12 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Katraj, Pune",Pune,100%,(12 votes),₹400
184,Dr. Punit Bhojani,"MBBS, MS - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",19 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Matunga, Mumbai",Mumbai,99%,(77 votes),₹1000
185,Dr. Srilatha Gorthi,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MRCOG(UK)",21 Years Experience Overall  (20 years as specialist),Infertility Specialist,"Nallagandla, Hyderabad",Hyderabad,96%,(2181 votes),₹700
186,Dr. Susmitha Gundavaram,"MBBS, MS - Obstetrics & Gynaecology",21 Years Experience Overall  (16 years as specialist),Infertility Specialist,"KPHB, Hyderabad",Hyderabad,98%,(221 votes),₹500
187,Dr. Hemashree Patel,"DNB - Obstetrics & Gynecology, MBBS",16 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Kandivali West, Mumbai",Mumbai,98%,(121 votes),₹1200
188,Dr. Jeya Nirmala R,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Arumbakkam, Chennai",Chennai,94%,(34 votes),₹500
189,Dr. Aparna Vishwakiran,"MBBS, DNB - Obstetrics & Gynecology, Post Doctoral Fellowship in Reproductive Medicine",19 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Anna Nagar, Chennai",Chennai,100%,(12 votes),₹700
190,Dr. Ganga Sireesha,"DGO, MBBS",20 Years Experience Overall  (17 years as specialist),Infertility Specialist,"Chanda Nagar, Hyderabad",Hyderabad,93%,(595 votes),₹600
191,Dr. Vijal Modi,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Goregaon West, Mumbai",Mumbai,100%,(13 votes),₹800
192,Dr. Kanimozhi,"MBBS, MD - Obstetrics & Gynaecology, MCh - Reproductive Medicine and Surgery",19 Years Experience Overall  (14 years as specialist),Infertility Specialist,"Thousand Lights, Chennai",Chennai,99%,(132 votes),₹1000
193,Dr. Payal Mahapatra,"MBBS, DGO",16 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Marathahalli, Bangalore",Bangalore,90%,(140 votes),₹650
194,Dr. Sradhanjali Maharana,"MBBS, MD - Obstetrics & Gynaecology",24 Years Experience Overall  (17 years as specialist),Infertility Specialist,"Chandra Nagar, Hyderabad",Hyderabad,97%,(99 votes),₹400
195,Dr. Swati Kapadia,"MBBS, DGO",32 Years Experience Overall  (16 years as specialist),Infertility Specialist,"OMR Road, Chennai",Chennai,93%,(14 votes),₹700
196,Dr. Andal Reddy,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (21 years as specialist),Infertility Specialist,"Manikonda, Hyderabad",Hyderabad,96%,(138 votes),₹500
197,Dr. Havila Sravanthi,"MBBS, DGO, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Medavakkam, Chennai",Chennai,100%,(13 votes),₹1000
198,Dr. K. Suma,"MBBS, DGO, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (30 years as specialist),Infertility Specialist,"Kukatpally, Hyderabad",Hyderabad,93%,(249 votes),₹500
199,Dr. Kanika Kalyani,"MBBS, MD - Obstetrics & Gynaecology",13 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Borivali, Mumbai",Mumbai,0,0,₹500
200,Dr. Vani Sundarapandian,"MRCOG(UK), MD - Obstetrics & Gynaecology",29 Years Experience Overall,Infertility Specialist,"Neelankarai, Chennai",Chennai,98%,(599 votes),₹750
201,Dr. Nikhil Mahadar,"MS - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,99%,(343 votes),₹400
202,Dr. Mathangi,"MRCOG(UK), DGO, MBBS",19 Years Experience Overall  (18 years as specialist),Infertility Specialist,"Saidapet, Chennai",Chennai,0,0,₹800
203,Dr. Aditi Singhi,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall,Infertility Specialist,"Chembur, Mumbai",Mumbai,95%,(22 votes),₹1200
204,Dr. Wahida Suresh,"MBBS, DNB - Obstetrics & Gynecology",33 Years Experience Overall  (22 years as specialist),Infertility Specialist,"Anna Nagar, Chennai",Chennai,95%,(20 votes),₹500
205,Dr. M. Nikhila,"MS - Obstetrics & Gynaecology, MBBS",10 Years Experience Overall  (4 years as specialist),Infertility Specialist,"Nallagandla, Hyderabad",Hyderabad,0,0,₹400
206,Dr. Reshma,"MBBS, MS - Obstetrics & Gynaecology",4 Years Experience Overall  (1 year as specialist),Infertility Specialist,"Korattur, Chennai",Chennai,0,0,₹300
207,Dr. Asha Gavade,"MBBS, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Hadapsar, Pune",Pune,97%,(1674 votes),₹500
208,Dr. Jyotsna Patel,"MD - Obstetrics & Gynaecology, DGO, MBBS",28 Years Experience Overall  (25 years as specialist),Infertility Specialist,"Andheri East, Mumbai",Mumbai,89%,(149 votes),₹1000
209,Dr. Sathya Balasubramanyam,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (22 years as specialist),Infertility Specialist,"T Nagar, Chennai",Chennai,98%,(192 votes),₹600
210,Dr. Darshana Sonwane,"DGO, MBBS",9 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Ravet, Pune",Pune,100%,(59 votes),₹500
211,Dr. Hemlata Hardasani,"MBBS, DGO",26 Years Experience Overall  (24 years as specialist),Infertility Specialist,"Andheri West, Mumbai",Mumbai,99%,(1717 votes),₹1500
212,Dr. Swathi Apsani,"MBBS, MS - Obstetrics & Gynaecology",21 Years Experience Overall  (18 years as specialist),Infertility Specialist,"West Marredpally, Hyderabad",Hyderabad,94%,(418 votes),₹800
213,Dr. Uma Ramesh,"MBBS, DGO, DNB - Obstetrics & Gynecology",26 Years Experience Overall  (21 years as specialist),Infertility Specialist,"Okkiyam Thuraipakkam, Chennai",Chennai,98%,(253 votes),₹1000
214,Dr. Swati Allahbadia,"MD - Obstetrics & Gynaecology, DGO, Diploma in Reproductive Medicine (Germany), MBBS",35 Years Experience Overall  (31 years as specialist),Infertility Specialist,"Parel, Mumbai",Mumbai,94%,(49 votes),₹1500
215,Dr. Sharadha SO,"MBBS, DNB - Obstetrics & Gynecology, DGO",16 Years Experience Overall  (13 years as specialist),Infertility Specialist,"KK Nagar, Chennai",Chennai,100%,(204 votes),₹500
216,Dr. Shraddha Shastri,"DNB - Obstetrics & Gynecology, MBBS",15 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Dhayari, Pune",Pune,0,0,₹400
217,Dr. Abhijit Bodke,"DGO, MBBS",19 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Mira Road, Mumbai",Mumbai,0,0,₹300
218,Dr. Mangala Patil,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (30 years as specialist),Infertility Specialist,"Mira Road, Mumbai",Mumbai,57%,(23 votes),₹900
219,Dr. Seema Jain,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK), DNB - Obstetrics & Gynecology",27 Years Experience Overall  (24 years as specialist),Infertility Specialist,"Pimple Saudagar, Pune",Pune,94%,(1571 votes),₹750
220,Dr. Vaishali Chaudhary,"MD - Obstetrics & Gynaecology, MBBS",29 Years Experience Overall  (28 years as specialist),Infertility Specialist,"Yerwada, Pune",Pune,97%,(680 votes),₹800
221,Dr. Priyanka Gupta,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Undri, Pune",Pune,99%,(169 votes),₹500
222,Dr. Swathi Gogineni,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, Fellowship in Reproductive Medicine",14 Years Experience Overall,Infertility Specialist,"Jubilee Hills, Hyderabad",Hyderabad,85%,(27 votes),₹700
223,Dr. Sarika Dahiphale,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Baner, Pune",Pune,98%,(457 votes),₹600
224,Dr. Sivakumar Chandrasekaran,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (13 years as specialist),Infertility Specialist,"T Nagar, Chennai",Chennai,0,0,₹600
225,Dr. Sneha A. Deshpande,"MBBS, DNB - Obstetrics & Gynecology, DGO",15 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Kharadi, Pune",Pune,93%,(75 votes),₹500
226,Dr. Amishrita Chintawar,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (4 years as specialist),Infertility Specialist,"Ramanthapur, Hyderabad",Hyderabad,100%,(11 votes),₹350
227,Dr. Vaishali Chaudhari,"MBBS, DGO",14 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Chembur East, Mumbai",Mumbai,100%,(19 votes),₹800
228,Dr. Geetanjali Gariema,"MS - Obstetrics & Gynaecology, MBBS",21 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Oshiwara, Mumbai",Mumbai,0,0,₹1500
229,Dr. Pallavi Joshi Bhaik,"MBBS, DNB - Obstetrics & Gynecology, DGO",19 Years Experience Overall  (14 years as specialist),Infertility Specialist,"Kothrud, Pune",Pune,95%,(20 votes),₹400
230,Dr. Jiteeka Thakkar,"MBBS, DGO",12 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Ghatkopar West, Mumbai",Mumbai,0,0,₹500
231,Dr. Sasirekha Kumaran,"MBBS, DGO, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (18 years as specialist),Infertility Specialist,"Valasaravakkam, Chennai",Chennai,97%,(266 votes),₹500
232,Dr. Preeti Deshpande,"MBBS, MS - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",19 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Mahim, Mumbai",Mumbai,98%,(47 votes),₹1600
233,Dr. Shital S Jadhav,"DNB - Obstetrics & Gynecology, MBBS",18 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Kandivali East, Mumbai",Mumbai,99%,(81 votes),₹1000
234,Dr. Shalni .S,"MBBS, MD - Obstetrics & Gynaecology",11 Years Experience Overall,Infertility Specialist,"Madhapur, Hyderabad",Hyderabad,96%,(112 votes),₹600
235,Dr. Sritheja,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Chanda Nagar, Hyderabad",Hyderabad,0,0,₹400
236,Dr. Hrishikesh Pai,"MBBS, MD - Obstetrics & Gynaecology",39 Years Experience Overall  (37 years as specialist),Infertility Specialist,"Bandra West, Mumbai",Mumbai,100%,(52 votes),₹2000
237,Dr. M.H. Abinaya,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (13 years as specialist),Infertility Specialist,"T Nagar, Chennai",Chennai,99%,(305 votes),₹700
238,Dr. Sachin Dalal,"FCPS - Mid. & Gynae, DGO, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (19 years as specialist),Infertility Specialist,"Bhandup West, Mumbai",Mumbai,93%,(216 votes),₹1000
239,Dr. Pratibha Chavan,"MBBS, DGO",18 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Pimple Saudagar, Pune",Pune,96%,(2448 votes),₹600
240,Dr. Nanda R Kumar,"MBBS, DGO",19 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Chembur East, Mumbai",Mumbai,89%,(179 votes),₹1000
241,Dr. T. Anuradha,"MBBS, DGO",31 Years Experience Overall,Infertility Specialist,"KPHB, Hyderabad",Hyderabad,100%,(25 votes),₹700
242,Dr. Simi Kawar,"MS - Obstetrics & Gynaecology, MBBS",29 Years Experience Overall  (26 years as specialist),Infertility Specialist,"Malad West, Mumbai",Mumbai,0,0,₹1600
243,Dr. Amudha Hari,"MBBS, DGO",35 Years Experience Overall  (26 years as specialist),Infertility Specialist,"Sholinganallur, Chennai",Chennai,86%,(37 votes),₹400
244,Dr. Swarnalatha Kamshetty,"MBBS, DGO",12 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Tilak Nagar, Hyderabad",Hyderabad,0,0,₹500
245,Dr. Karunya Ramesh,"DGO, MBBS",11 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Adyar, Chennai",Chennai,100%,(27 votes),₹400
246,Dr. Dhrupti B Dedhia,"MBBS, DGO, MD - Obstetrics & Gynaecology",24 Years Experience Overall,Infertility Specialist,"Santacruz West, Mumbai",Mumbai,0,0,₹1500
247,Dr. Nandita P Palshetkar,"MBBS, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",37 Years Experience Overall  (28 years as specialist),Infertility Specialist,"Opera House, Mumbai",Mumbai,85%,(47 votes),₹1000
248,Dr. Thokal Pravin Chhaburao,"MBBS, DGO",16 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Viman Nagar, Pune",Pune,0,0,0
249,Dr. Neeraja Valli G,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (13 years as specialist),Infertility Specialist,"KPHB, Hyderabad",Hyderabad,100%,(87 votes),₹500
250,Dr. Radhika Santosh Bhandary,"MBBS, DNB - Obstetrics & Gynecology",26 Years Experience Overall  (17 years as specialist),Infertility Specialist,"AS Rao Nagar, Hyderabad",Hyderabad,96%,(53 votes),₹350
251,Dr. Manasvi Bommareddy,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall  (3 years as specialist),Infertility Specialist,"Nallagandla, Hyderabad",Hyderabad,0,0,₹500
252,Dr. Methukupally Arpitha Reddy,"MBBS, DGO, MRCOG(UK)",23 Years Experience Overall  (20 years as specialist),Infertility Specialist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹600
253,Dr. Jagrati Laad,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall,Infertility Specialist,"Baner, Pune",Pune,93%,(556 votes),₹600
254,Dr. Prakash Trivedi,"MBBS, DGO, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",43 Years Experience Overall  (38 years as specialist),Infertility Specialist,"Ghatkopar East, Mumbai",Mumbai,99%,(148 votes),₹3000
255,Dr. Madhumitha R,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",9 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Madipakkam, Chennai",Chennai,100%,(142 votes),₹300
256,Dr. Sivakamu Dhandapani,"MBBS, DGO, MD - Obstetrics & Gynaecology",45 Years Experience Overall  (41 years as specialist),Infertility Specialist,"Triplicane, Chennai",Chennai,87%,(47 votes),₹500
257,Dr. Mukesh Agrawal,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, MBBS",31 Years Experience Overall,Infertility Specialist,"Malad West, Mumbai",Mumbai,0,0,₹1600
258,Dr. Monisha M.R,"MBBS, MD - Obstetrics & Gynaecology",12 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Anna Nagar, Chennai",Chennai,0,0,₹500
259,Dr. Rajendra S Sankpal,"MD - Obstetrics & Gynaecology, DGO, MBBS",28 Years Experience Overall,Infertility Specialist,"Malad West, Mumbai",Mumbai,98%,(89 votes),₹1000
260,Dr. Pradnya Randive,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Bhandup West, Mumbai",Mumbai,95%,(128 votes),₹800
261,Dr. Kishor Kumar Hol,"MBBS, MD - Obstetrics & Gynaecology",17 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Sinhagad Road, Pune",Pune,95%,(44 votes),₹600
262,Dr. Sindhura Bandi,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Nallagandla, Hyderabad",Hyderabad,0,0,₹800
263,Dr. Hema Sree,"MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall  (4 years as specialist),Infertility Specialist,"Gachibowli, Hyderabad",Hyderabad,0,0,₹800
264,Dr. Lavina Batra,"MBBS, DGO",17 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Viman Nagar, Pune",Pune,80%,(498 votes),₹500
265,Dr. Nilesh Unmesh Balkawade,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,97%,(30 votes),₹700
266,Dr. Swathy KJ,"MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall  (3 years as specialist),Infertility Specialist,"Kolathur, Chennai",Chennai,0,0,₹400
267,Dr. Raju Sahetya,"MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae, MBBS",43 Years Experience Overall  (39 years as specialist),Infertility Specialist,"Malad West, Mumbai",Mumbai,95%,(115 votes),₹1000
268,Dr. Swapna Chekuri,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (14 years as specialist),Infertility Specialist,"Kothapet, Hyderabad",Hyderabad,96%,(1248 votes),₹800
269,Dr. Meenakshi Dinde,"MD - Obstetrics & Gynaecology, MBBS",10 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Thergaon, Pune",Pune,0,0,₹500
270,Dr. Abhijit Nikam,"DGO, MBBS",15 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Dhayari, Pune",Pune,0,0,₹500
271,Dr. Vijay Kumar S Mete,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Pimpri-Chinchwad, Pune",Pune,0,0,₹500
272,Dr. Priyamvada Shah,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, Diploma in Advanced Endoscopic Gynae Surgery",24 Years Experience Overall  (18 years as specialist),Infertility Specialist,"Kothrud, Pune",Pune,95%,(109 votes),₹500
273,Dr. Mangalam,"MBBS, DGO, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Neelankarai, Chennai",Chennai,0,0,₹750
274,Dr. Sushruta Mokadam,"MD - Obstetrics & Gynaecology, MBBS",28 Years Experience Overall  (27 years as specialist),Infertility Specialist,"Kharadi, Pune",Pune,88%,(41 votes),₹650
275,Dr. Kammela Sridevi,"MBBS, DGO",18 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Mehdipatnam, Hyderabad",Hyderabad,100%,(14 votes),₹500
